celebrity_name,ballroom_partner,season,yt_video_id,yt_video_title,yt_channel_title,yt_view_count,yt_like_count,yt_comment_count,yt_publish_date,is_official_channel,confidence_score,query_used,crawl_timestamp
Trevor Donovan,Emma Slater,31,2DIwRqmSrFk,Trevor Donovan and Emma Slater Disney Samba (Week 4) | Dancing With The Stars ✰,Witsay Fan ,33078,264,27,2022-10-11T21:45:24Z,False,50,"""Trevor Donovan""",2026-01-31T14:20:06.465353
Trevor Donovan,Emma Slater,31,xYVi3c_MrCE,Trevor Donovan and Emma's Salsa - Dancing With the Stars 90's Night Performance,Shared News,13974,87,7,2022-11-08T03:09:37Z,False,50,"""Trevor Donovan""",2026-01-31T14:20:06.466511
Trevor Donovan,Emma Slater,31,QIYxpa-IG7U,Trevor Donovan and Emma Slater Jive (Week 5) | Dancing With The Stars ✰,Witsay Fan ,15392,154,19,2022-10-19T21:03:35Z,False,50,"""Trevor Donovan""",2026-01-31T14:20:06.467520
Daniel Durant,Britt Stewart,31,b6NK75Tqlz8,Daniel Durant and Britt Stewart Jazz (Week 8) | Dancing With The Stars ✰,Witsay Fan ,168559,1460,72,2022-11-09T00:06:47Z,False,50,"""Daniel Durant""",2026-01-31T14:20:07.007041
Daniel Durant,Britt Stewart,31,1xPOrBZUcJk,BRITT’S FIRST SHOW WITH DANIEL DURANT ON DWTS,The Joe Vulpis Podcast,71629,2059,3,2024-10-29T21:00:03Z,False,40,"""Daniel Durant""",2026-01-31T14:20:07.007041
Daniel Durant,Britt Stewart,31,j1Sqs7RFzpc,'DWTS' 20th: Daniel Durant on Partnership with Now-Wife Britt Stewart (Exclusive),extratv,5965,79,3,2025-11-12T00:37:29Z,False,40,"""Daniel Durant""",2026-01-31T14:20:07.008042
Daniel Durant,Britt Stewart,31,Ae9RlkS4n9M,‘Coda’ Star Daniel Durant & His ‘DWTS’ Partner Britt Stewart Join Us!DESC:,Tamron Hall Show,50686,692,44,2022-11-04T21:15:34Z,False,40,"""Daniel Durant""",2026-01-31T14:20:07.008042
Daniel Durant,Britt Stewart,31,mrP7ZLMfw6Y,Daniel Durant and Britt Stewart Contemporary (Week 5) | Dancing With The Stars ✰,Witsay Fan ,65518,498,20,2022-10-18T19:44:55Z,False,50,"""Daniel Durant""",2026-01-31T14:20:07.009185
Daniel Durant,Britt Stewart,31,0q07p7iNRUk,Four Couples Who Started Dating After Filming Dancing with the Stars#DanielDurant#BrittStewart#usa,starsbeacon,22836,256,0,2025-10-02T09:49:53Z,False,50,"""Daniel Durant""",2026-01-31T14:20:07.009185
Daniel Durant,Britt Stewart,31,ejHaFKW-RZg,Britt Stewart (DWTS pro) and Daniel Durant | Emotional Wedding Highlight Film | Riata Ranch CA,Light Cannon Films,362,13,0,2026-01-01T16:57:41Z,False,40,"""Daniel Durant""",2026-01-31T14:20:07.010536
Daniel Durant,Britt Stewart,31,zcm_3IOtgUE,Britt Stewart and Daniel Durant On Their DWTS Partnership,The Squeeze,20713,671,5,2025-10-29T16:01:52Z,False,40,"""Daniel Durant""",2026-01-31T14:20:07.010536
Daniel Durant,Britt Stewart,31,VKQVgNafwf0,Daniel Durant & Britt from DWTS Engaged!,Zachary Reality,10260,321,6,2023-12-29T18:23:54Z,False,40,"""Daniel Durant""",2026-01-31T14:20:07.011649
Daniel Durant,Britt Stewart,31,ewLexLQ81mc,Interview with Daniel Durant on “Dancing with the Stars”,The Daily Moth,13082,267,23,2022-09-09T21:47:06Z,False,35,"""Daniel Durant""",2026-01-31T14:20:07.011649
Daniel Durant,Britt Stewart,31,PvQ12BhRWRA,'Dancing With The Stars' Contestant And 'CODA' Star Daniel Durant Credits Queer Moms For Success,GLAAD,21650,277,9,2022-09-21T22:25:54Z,False,35,"""Daniel Durant""",2026-01-31T14:20:07.013060
Daniel Durant,Britt Stewart,31,wxMwgK4FLEQ,'DWTS' Pro Britt Stewart & Partner Daniel Durant Are Dating,Access Hollywood,46682,268,18,2023-02-15T18:09:31Z,False,40,"""Daniel Durant""",2026-01-31T14:20:07.013060
Daniel Durant,Britt Stewart,31,HQTL2T-gwqk,DWTS' Britt Stewart 'Gets Chills' Over Newlywed Life With Daniel Durant (Exclusive),Entertainment Tonight,23966,208,2,2025-09-06T23:00:16Z,False,40,"""Daniel Durant""",2026-01-31T14:20:07.013060
Daniel Durant,Britt Stewart,31,0ANng4Y59z4,Dancing With the Stars' Britt Stewart and Daniel Durant | Love Beyond Words,Frank Elaridi,109260,1649,128,2023-08-17T07:00:00Z,False,50,"""Daniel Durant""",2026-01-31T14:20:07.014447
Daniel Durant,Britt Stewart,31,f7fRB1LJkW0,Daniel Durant and Britt's Jive (Week 02) - Dancing with the Stars Season 31!,DWTS DANCES,7750,52,2,2022-10-03T04:23:37Z,False,50,"""Daniel Durant""",2026-01-31T14:20:07.014447
Daniel Durant,Britt Stewart,31,ISjBMIT-BXM,CODA ACTOR DANIEL DURANT ON DANCING WITH THE STARS,The Joe Vulpis Podcast,11482,356,7,2024-10-29T17:00:27Z,False,35,"""Daniel Durant""",2026-01-31T14:20:07.015817
Daniel Durant,Britt Stewart,31,YOrJtYiUAs0,Meet DWTS star Daniel Durant's Two Moms,GLAAD,10277,160,5,2022-09-21T22:12:54Z,False,25,"""Daniel Durant""",2026-01-31T14:20:07.015817
Daniel Durant,Britt Stewart,31,fswJP6oRLj0,Team Daniel Is Love #dwts #dancingwiththestars,Odis Milk,6654,121,1,2022-11-15T02:52:56Z,False,35,"""Daniel Durant""",2026-01-31T14:20:07.016818
Wayne Brady,Witney Carson,31,N3cNERvkVaE,Wayne Brady and Witney Carson Freestyle (Week 10) | Dancing With The Stars ✰,Witsay Fan ,127541,615,49,2022-11-22T13:53:17Z,False,50,"""Wayne Brady""",2026-01-31T14:20:07.571348
Wayne Brady,Witney Carson,31,zMgkR7V-YwA,Wayne Brady and Witney Carson Disney Jazz (Week 4) | Dancing With The Stars ✰,Witsay Fan ,207000,1756,104,2022-10-11T12:32:02Z,False,50,"""Wayne Brady""",2026-01-31T14:20:07.572354
Sam Champion,Cheryl Burke,31,Edka8Pu_s4s,Robin Roberts cheers on Sam Champion for Bond night on ‘Dancing With the Stars’ l GMA,Good Morning America,22588,89,7,2022-10-04T16:35:27Z,True,85,"""Sam Champion""",2026-01-31T14:20:08.082794
Sam Champion,Cheryl Burke,31,H5QZ3MetRZA,Watch Sam Champion's 1st round performance on 'DWTS',Eyewitness News ABC7NY,18093,59,3,2022-09-20T22:51:29Z,False,35,"""Sam Champion""",2026-01-31T14:20:08.084950
Sam Champion,Cheryl Burke,31,d5aRndZeTBM,Sam Champion and Cheryl Burke ready to hit the 'Dancing With The Stars' floor,Eyewitness News ABC7NY,4416,36,6,2022-09-19T22:39:20Z,False,50,"""Sam Champion""",2026-01-31T14:20:08.084950
Sam Champion,Cheryl Burke,31,Gwb6Fz50drc,Sam Champion named to cast of 'Dancing with the Stars',Eyewitness News ABC7NY,67326,33,22,2022-09-08T14:23:28Z,False,35,"""Sam Champion""",2026-01-31T14:20:08.086001
Shangela,Gleb Savchenko,31,JTBed6sTSsE,"Shangela performing ""Call Me Mother (Shangela Megamix)"" on DWTS season finale",TV Bites,419432,3736,275,2022-11-23T00:36:42Z,False,25,"""Shangela""",2026-01-31T14:20:12.043014
Shangela,Gleb Savchenko,31,HIB4ydTqUwE,"Shangela performs ""Spice Up Your Life"" on DWTS",TV Bites,13936,138,12,2022-11-09T19:34:16Z,False,35,"""Shangela""",2026-01-31T14:20:12.044260
Shangela,Gleb Savchenko,31,6tL7zn_g76g,Shangela and Gleb Savchenko Samba (Week 8) | Dancing With The Stars ✰,Witsay Fan ,42246,455,30,2022-11-09T00:31:58Z,False,50,"""Shangela""",2026-01-31T14:20:12.044260
Barry Williams,Peta Murgatroyd,32,D7B6_ty-ITI,Barry Williams- All DWTS 32 Performances ( Dancing With The Stars ), 💫Sparkling Alien💫 ,25632,202,22,2023-11-16T06:25:07Z,False,35,"""Barry Williams""",2026-01-31T14:20:14.263305
Barry Williams,Peta Murgatroyd,32,yUX2-AIeObA,Barry Williams Foxtrot- Dancing With The Stars,United Dance Styles,1320,10,0,2023-10-07T02:27:48Z,False,35,"""Barry Williams""",2026-01-31T14:20:14.264701
Alyson Hannigan,Sasha Farber,32,sTb9whmanPI,Alyson Hannigan signs autographs as she arrives at Dancing With The Stars studio in Hollywood,backgrid,15459,0,18,2023-10-13T12:30:37Z,False,35,"""Alyson Hannigan""",2026-01-31T14:20:14.790503
Alyson Hannigan,Sasha Farber,32,QxYn6wYj2Wg,Alyson Hannigan Surprised By A Steve O Tshirt   #alysonhannigan #dwts #americanpie,KAT Kattalestv,586,4,0,2023-10-05T07:00:10Z,False,25,"""Alyson Hannigan""",2026-01-31T14:20:14.791725
Xochitl Gomez,Valentin Chmerkovskiy,32,maPAjBQdL5I,Ariana Madix & Xochitl Gomez CONFUSED by DWTS Semi-Finals Ending!,Shared News,91539,1759,13,2023-11-29T06:17:57Z,False,25,"""Xochitl Gomez""",2026-01-31T14:20:15.301435
Xochitl Gomez,Valentin Chmerkovskiy,32,5eevbyWAcoc,Xochitl Gomez and Val Freestyle (Week 11) - Dancing With The Stars,Chloe Denai,1349,10,1,2023-12-20T23:59:04Z,False,35,"""Xochitl Gomez""",2026-01-31T14:20:15.301435
Xochitl Gomez,Valentin Chmerkovskiy,32,ads7txakEGw,‘DWTS’ Robert Irwin Responds to Xochitl Gomez Dating Rumors | E! News,E! News,29021,319,23,2025-11-15T03:07:35Z,False,25,"""Xochitl Gomez""",2026-01-31T14:20:15.302766
Xochitl Gomez,Valentin Chmerkovskiy,32,IhUdC3IedRU,Xochitl Gomez- All DWTS 32 Performances ( Dancing With The Stars ), 💫Sparkling Alien💫 ,659179,6697,190,2023-12-06T11:43:07Z,False,35,"""Xochitl Gomez""",2026-01-31T14:20:15.302766
Xochitl Gomez,Valentin Chmerkovskiy,32,sfQad7tIDho,Xochitl Gomez is a star #xochitlgomez #dwts,Nick Barrotta,5388,123,0,2024-02-03T18:00:33Z,False,25,"""Xochitl Gomez""",2026-01-31T14:20:15.303830
Harry Jowsey,Rylee Arnold,32,be6pt4jNoVw,Rylee from DWTS Spills Tea on Harry Jowsey,The Joe Vulpis Podcast,23681,377,4,2023-10-12T14:45:01Z,False,40,"""Harry Jowsey""",2026-01-31T14:20:18.747594
Mauricio Umansky,Emma Slater,32,QqZEhcZKxt0,Mauricio Umansky Shuts Down Dating Rumors With 'DWTS' Pro Emma Slater #shorts,Access Hollywood,916966,14895,1663,2023-10-27T00:09:57Z,False,40,"""Mauricio Umansky""",2026-01-31T14:20:19.261484
Mauricio Umansky,Emma Slater,32,lr9xNzxrMZ0,Kyle Richards On Seeing Mauricio Umansky With DWTS Partner | RHOBH Reunion Pt 3 Uncensored Cut,Peacock,287083,1275,338,2024-03-14T18:00:24Z,False,25,"""Mauricio Umansky""",2026-01-31T14:20:19.262496
Mauricio Umansky,Emma Slater,32,UeNBYSi_BKc,Mauricio Umansky DWTS Week 3 Dance & Score!,Shared News,7015,106,5,2023-10-11T00:55:35Z,False,35,"""Mauricio Umansky""",2026-01-31T14:20:19.263595
Charity Lawson,Artem Chigvintsev,32,leZKFjTP7v4,Charity Lawson- All DWTS 32 Performances ( Dancing With The Stars ), 💫Sparkling Alien💫 ,56550,457,35,2023-12-08T11:57:52Z,False,35,"""Charity Lawson""",2026-01-31T14:20:19.778522
Charity Lawson,Artem Chigvintsev,32,EAZty8aGgV0,Charity Lawson's Tango - Dancing With The stars,United Dance Styles,138,5,1,2023-10-07T02:29:31Z,False,35,"""Charity Lawson""",2026-01-31T14:20:19.778522
Ariana Madix,Pasha Pashkov,32,JJWXslGvx34,Ariana Madix- All DWTS 32 Performances ( Dancing With The Stars ), 💫Sparkling Alien💫 ,254408,2256,271,2023-12-08T05:50:11Z,False,35,"""Ariana Madix""",2026-01-31T14:20:20.293578
Tori Spelling,Pasha Pashkov,33,A4zRzPybx8g,Tori Spelling Reveals Ex Dean McDermott's Support for Her DWTS Journey,Us Weekly,29476,456,104,2024-09-05T13:41:34Z,False,25,"""Tori Spelling""",2026-01-31T14:20:20.807931
Tori Spelling,Pasha Pashkov,33,k1OG4CQO3_8,Tori Spelling’s Oscars Night Rumba – Dancing with the Stars,Dancing With The Stars,295196,986,225,2024-09-25T05:00:23Z,False,35,"""Tori Spelling""",2026-01-31T14:20:20.808933
Tori Spelling,Pasha Pashkov,33,3s87066vz7s,Tori Spelling’s Premiere Foxtrot – Dancing with the Stars,Dancing With The Stars,270146,1598,227,2024-09-18T05:00:02Z,False,35,"""Tori Spelling""",2026-01-31T14:20:20.808933
Eric Roberts,Britt Stewart,33,NFsfe2Ttzgc,Eric Roberts’s Premiere Cha Cha – Dancing with the Stars,Dancing With The Stars,230335,1106,236,2024-09-18T05:00:22Z,False,35,"""Eric Roberts""",2026-01-31T14:20:21.321954
Reginald VelJohnson,Emma Slater,33,SuEX4CUOnY4,Reginald VelJohnson’s Premiere Salsa – Dancing with the Stars,Dancing With The Stars,173911,1159,195,2024-09-18T05:00:24Z,False,35,"""Reginald VelJohnson""",2026-01-31T14:20:21.843299
Reginald VelJohnson,Emma Slater,33,kt_yFEbt0SU,Reginald VelJohnson’s Hair Metal Night Cha Cha – Dancing with the Stars,Dancing With The Stars,54290,421,60,2024-10-09T05:00:35Z,False,35,"""Reginald VelJohnson""",2026-01-31T14:20:21.843299
Reginald VelJohnson,Emma Slater,33,7YgRESuejjU,Reginald VelJohnson’s Oscars Night Paso Doble – Dancing with the Stars,Dancing With The Stars,80078,896,116,2024-09-25T05:00:10Z,False,35,"""Reginald VelJohnson""",2026-01-31T14:20:21.844784
Reginald VelJohnson,Emma Slater,33,GDgnr-dMTww,Reginald VelJohnson’s Soul Train Night Foxtrot – Dancing with the Stars,Dancing With The Stars,78729,809,60,2024-10-08T05:00:10Z,False,35,"""Reginald VelJohnson""",2026-01-31T14:20:21.844784
Reginald VelJohnson,Emma Slater,33,XbvEF-2pELA,Reginald VelJohnson reacts to 'DWTS' elimination: 'I miss my dogs',Good Morning America,4062,140,3,2024-10-09T16:15:02Z,True,45,"""Reginald VelJohnson""",2026-01-31T14:20:21.846127
Chandler Kinney,Brandon Armstrong,33,eaXBSLhDeSQ,Milo Manheim & Chandler Kinney share an emotional hug | #DWTS,Disney ZOMBIES Fans,1973841,72712,355,2024-11-24T02:41:12Z,False,25,"""Chandler Kinney""",2026-01-31T14:20:22.371698
Chandler Kinney,Brandon Armstrong,33,8a9JQvJQzjo,There's new wolves in the pack 🐺 | Chandler Kinney #DWTS  | #ZOMBIES4: Dawn of the Vampires,Disney ZOMBIES Fans,10827918,281608,3921,2024-10-22T21:13:40Z,False,25,"""Chandler Kinney""",2026-01-31T14:20:22.371698
Chandler Kinney,Brandon Armstrong,33,mDOkHZEV0PA,Chandler Kinney’s 500th Episode Argentine Tango – Dancing with the Stars,Dancing With The Stars,257573,3257,204,2024-11-13T06:00:27Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.373036
Chandler Kinney,Brandon Armstrong,33,MF-Th8MjEUM,Chandler Kinney’s Disney Night Paso Doble – Dancing with the Stars,Dancing With The Stars,1015181,14864,315,2024-10-23T05:00:16Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.374489
Chandler Kinney,Brandon Armstrong,33,fjkucUQ8oDg,Chandler Kinney’s Semi-Finals Foxtrot – Dancing with the Stars,Dancing With The Stars,177490,2244,195,2024-11-20T06:00:28Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.374489
Chandler Kinney,Brandon Armstrong,33,XOHye3_b-3s,Chandler Kinney’s Halloween Nightmares Viennese Waltz – Dancing with the Stars,Dancing With The Stars,221636,3058,244,2024-10-30T05:00:19Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.375762
Chandler Kinney,Brandon Armstrong,33,N8lJ6VkrZww,Brandon Armstrong & Chandler Kinney dance APT DWTS Tour Dolby Theater,The Patricios,6311,0,1,2025-04-08T04:20:44Z,False,50,"""Chandler Kinney""",2026-01-31T14:20:22.375762
Chandler Kinney,Brandon Armstrong,33,1IJN1wdiU7o,Chandler Kinney’s Finale Redemption Jive – Dancing with the Stars,Dancing With The Stars,343312,3452,232,2024-11-27T07:00:01Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.376767
Chandler Kinney,Brandon Armstrong,33,8WBYpshod5o,Milo and Meg help Chandler bringing Willa back | Chandler Kinney #DWTS,Disney ZOMBIES Fans,641575,25360,108,2024-11-24T02:24:20Z,False,25,"""Chandler Kinney""",2026-01-31T14:20:22.377783
Chandler Kinney,Brandon Armstrong,33,5xCJJLcwC5c,Chandler Kinney sings We Own The Night Disney Zombies DWTS Live Tour,The Patricios,21921,0,7,2025-04-08T03:41:23Z,False,25,"""Chandler Kinney""",2026-01-31T14:20:22.377783
Chandler Kinney,Brandon Armstrong,33,oopCSwkB4ZU,Chandler Kinney’s Finale Freestyle – Dancing with the Stars,Dancing With The Stars,412167,5512,682,2024-11-27T07:00:27Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.378933
Chandler Kinney,Brandon Armstrong,33,B_-ccJeXPoQ,Chandler Kinney’s Soul Train Night Cha Cha – Dancing with the Stars,Dancing With The Stars,347204,3935,211,2024-10-08T05:00:06Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.378933
Chandler Kinney,Brandon Armstrong,33,SMeQPC1f1hU,Chandler Kinney’s Semi-Finals Salsa – Dancing with the Stars,Dancing With The Stars,237695,2168,145,2024-11-20T06:00:12Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.380094
Chandler Kinney,Brandon Armstrong,33,W_ijCzwBFc0,She’s BACK! 🐺 | Chandler Kinney #DWTS | #ZOMBIES4: Dawn of the Vampires,Disney ZOMBIES Fans,1765562,75328,1284,2024-11-11T17:42:49Z,False,25,"""Chandler Kinney""",2026-01-31T14:20:22.380094
Chandler Kinney,Brandon Armstrong,33,qtGdSG4pgA8,Chandler Kinney’s 500th Episode Instant Cha Cha – Dancing with the Stars,Dancing With The Stars,142970,1615,89,2024-11-13T06:00:35Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.381484
Chandler Kinney,Brandon Armstrong,33,6SUT0OZvnkE,Willa makes her debut in Dancing With The Stars | Chandler Kinney #DWTS,Disney ZOMBIES Fans,1680270,63501,526,2024-10-23T13:37:41Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.382492
Chandler Kinney,Brandon Armstrong,33,Cpv0R-L5ErA,Chandler Kinney arrives & departs from the Dancing with the Stars #actress #singer,Sarva Ranjani,2699,58,1,2024-11-02T02:30:07Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.382492
Chandler Kinney,Brandon Armstrong,33,mXnG44ic3_g,Chandler Kinney and Brandon Armstrong finish the lyrics of “We Own The Night” from #ZOMBIES | #DWTS,Disney ZOMBIES Fans,1452457,46682,218,2024-11-24T22:25:13Z,False,40,"""Chandler Kinney""",2026-01-31T14:20:22.383873
Chandler Kinney,Brandon Armstrong,33,FW5mK9Y2DY0,Chandler Kinney’s Premiere Tango – Dancing with the Stars,Dancing With The Stars,216725,2903,177,2024-09-18T05:00:13Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.383873
Chandler Kinney,Brandon Armstrong,33,5fuRXSTpGSk,Chandler Kinney - We Own The Night - DWTS #disneychannel #music #disney #dwts,Red Thunder,667822,22204,267,2024-11-21T23:48:41Z,False,25,"""Chandler Kinney""",2026-01-31T14:20:22.385286
Chandler Kinney,Brandon Armstrong,33,oThgmlOlduI,Someday with the alpha | Chandler Kinney #DWTS,Disney ZOMBIES Fans,4132842,143398,1374,2024-10-20T16:36:19Z,False,25,"""Chandler Kinney""",2026-01-31T14:20:22.385286
Chandler Kinney,Brandon Armstrong,33,_P2q5OQ9Osk,Chandler Kinney- All DWTS 33 Performances ( Dancing With The Stars ), 💫Sparkling Alien💫 ,385622,4065,212,2024-12-03T06:51:39Z,False,35,"""Chandler Kinney""",2026-01-31T14:20:22.386305
Dwight Howard?,Daniella Karagach,33,CO_9LRFk1zI,Dwight Howard’s Halloween Nightmares Contemporary – Dancing with the Stars,Dancing With The Stars,371012,3417,189,2024-10-30T05:00:09Z,False,35,"""Dwight Howard?""",2026-01-31T14:20:22.947720
Danny Amendola,Witney Carson,33,VlfMCwbmU8s,Danny Amendola’s Disney Night Jazz – Dancing with the Stars,Dancing With The Stars,708097,5785,206,2024-10-23T05:00:30Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.464321
Danny Amendola,Witney Carson,33,tdHJyeQ9EX0,Danny Amendola’s Semi-Finals Salsa – Dancing with the Stars,Dancing With The Stars,271664,2190,156,2024-11-20T06:00:27Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.465456
Danny Amendola,Witney Carson,33,9AfRquwGWYc,Danny Amendola’s Dedication Night Contemporary – Dancing with the Stars,Dancing With The Stars,1641010,16006,354,2024-10-16T05:00:06Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.465456
Danny Amendola,Witney Carson,33,T3rwcs0MnVg,Danny Amendola’s Halloween Nightmares Argentine Tango – Dancing with the Stars,Dancing With The Stars,330163,2495,132,2024-10-30T05:00:19Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.465456
Danny Amendola,Witney Carson,33,QTBZKGsCxNM,Danny Amendola’s Oscars Night Jive – Dancing with the Stars,Dancing With The Stars,278395,2238,109,2024-09-25T05:00:18Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.466875
Danny Amendola,Witney Carson,33,aaPLpdXEIPA,Danny Amendola’s Finale Freestyle – Dancing with the Stars,Dancing With The Stars,282508,1718,150,2024-11-27T07:00:01Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.466875
Danny Amendola,Witney Carson,33,h63l8G1aQ-E,Danny Amendola’s Semi-Finals Viennese Waltz – Dancing with the Stars,Dancing With The Stars,169031,1611,82,2024-11-20T06:00:25Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.468265
Danny Amendola,Witney Carson,33,lAzWJMIUkcY,Danny Amendola’s Premiere Tango – Dancing with the Stars,Dancing With The Stars,292063,2037,101,2024-09-18T05:00:34Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.468265
Danny Amendola,Witney Carson,33,_mSh9LnDzOA,Danny Amendola’s 500th Episode Quickstep – Dancing with the Stars,Dancing With The Stars,144381,1242,75,2024-11-13T06:00:19Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.469570
Danny Amendola,Witney Carson,33,52A9ezg9Uyc,Danny Amendola’s Hair Metal Night Paso Doble – Dancing with the Stars,Dancing With The Stars,167334,1085,50,2024-10-09T05:00:03Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.469570
Danny Amendola,Witney Carson,33,y8AMXsv-VtA,NFL star and ‘DWTS’ contestant Danny Amendola reveals he is happy and single #shorts,Page Six,16213,244,4,2024-11-01T20:39:52Z,False,25,"""Danny Amendola""",2026-01-31T14:20:23.470866
Danny Amendola,Witney Carson,33,lBXwTEgsC-c,'DWTS' cast names Danny Amendola 'Mr. Congeniality',Good Morning America,6111,143,0,2024-11-27T17:02:36Z,True,75,"""Danny Amendola""",2026-01-31T14:20:23.470866
Danny Amendola,Witney Carson,33,SgApysbPztc,Danny Amendola's Journey from the NFL to Dancing with the Stars | Games With Names,Games With Names,4613,70,9,2025-04-23T20:00:20Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.472021
Danny Amendola,Witney Carson,33,ojxV32vsS4Y,Danny Amendola’s 500th Episode Instant Jive – Dancing with the Stars,Dancing With The Stars,88822,709,30,2024-11-13T06:00:26Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.472021
Danny Amendola,Witney Carson,33,6qGbJ9qhhYk,Danny Amendola’s Finale Redemption Tango – Dancing with the Stars,Dancing With The Stars,90221,699,56,2024-11-27T07:00:03Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.473149
Danny Amendola,Witney Carson,33,E6siypyRGI8,"Danny Amendola on Hard Knocks, Dancing With The Stars, and Mike Vrabel’s Return | Games With Names",Games With Names,85474,1262,179,2025-04-22T19:00:07Z,False,35,"""Danny Amendola""",2026-01-31T14:20:23.473149
Brooks Nader,Gleb Savchenko,33,WJFLlY0blgM,Brooks Nader’s Dedication Night Salsa – Dancing with the Stars,Dancing With The Stars,152030,793,119,2024-10-16T05:00:18Z,False,35,"""Brooks Nader""",2026-01-31T14:20:26.971630
Brooks Nader,Gleb Savchenko,33,qC9CCK59LdE,Brooks Nader’s Oscars Night Quickstep – Dancing with the Stars,Dancing With The Stars,148163,991,73,2024-09-25T05:00:38Z,False,35,"""Brooks Nader""",2026-01-31T14:20:26.972925
Brooks Nader,Gleb Savchenko,33,Uiz4voRZROA,Brooks Nader’s Hair Metal Night Cha Cha – Dancing with the Stars,Dancing With The Stars,133216,769,74,2024-10-09T05:00:17Z,False,35,"""Brooks Nader""",2026-01-31T14:20:26.972925
Brooks Nader,Gleb Savchenko,33,4ubak-gMqoM,Brooks Nader - All DWTS 33 Performances ( Dancing With The Stars ), 💫Sparkling Alien💫 ,34362,215,43,2024-10-17T04:35:56Z,False,35,"""Brooks Nader""",2026-01-31T14:20:26.974049
Brooks Nader,Gleb Savchenko,33,VMDCsQugxHo,Gleb Savchenko and Brooks Nader brought the ultimate star power to the #DWTS finale!,Fashonation,15218,49,1,2024-12-04T03:30:14Z,False,40,"""Brooks Nader""",2026-01-31T14:20:26.974049
Brooks Nader,Gleb Savchenko,33,FS1SLOqEXwo,"DWTS' Brooks Nader and Gleb Savchenko Had Sex on Set, Her Sister Says | E! News",E! News,9289,67,4,2025-05-13T22:19:14Z,False,40,"""Brooks Nader""",2026-01-31T14:20:26.975053
Brooks Nader,Gleb Savchenko,33,5gLPxsbq9Jc,"DWTS’ Brooks Nader, Gleb Savchenko dish on pole dancing rehearsals and steamy chemistry #shorts",Page Six,3562,48,1,2024-10-09T22:15:00Z,False,50,"""Brooks Nader""",2026-01-31T14:20:26.976117
Brooks Nader,Gleb Savchenko,33,2USLQqiLgsI,Brooks Nader’s Soul Train Night Rumba – Dancing with the Stars,Dancing With The Stars,125043,706,64,2024-10-08T05:00:02Z,False,35,"""Brooks Nader""",2026-01-31T14:20:26.976117
Brooks Nader,Gleb Savchenko,33,Cx8_yIaU4i4,Brooks Nader Slams “Creepy” Ex Gleb Savchenko After His DWTS Comments | E! News,E! News,14264,111,33,2025-09-20T16:25:01Z,False,40,"""Brooks Nader""",2026-01-31T14:20:26.977565
Corey Feldman,Jenna Johnson,34,jX2Ky8WxyJM,Corey Feldman’s One-Hit Wonders Night Cha Cha | Dancing with the Stars,Dancing With The Stars,266201,1135,430,2025-09-24T05:01:01Z,False,35,"""Corey Feldman""",2026-01-31T14:20:29.529234
Corey Feldman,Jenna Johnson,34,cEkDbdMyymQ,Corey Feldman’s Premiere Tango | Dancing with the Stars,Dancing With The Stars,264534,2080,590,2025-09-17T05:04:09Z,False,35,"""Corey Feldman""",2026-01-31T14:20:29.530272
Corey Feldman,Jenna Johnson,34,DtGpGRpt9Vk,My biggest regret Partnering with Corey Feldman.#us #celebrity #entertainment #dwts,Noah.talkshow ,17150,236,25,2025-09-30T09:53:30Z,False,25,"""Corey Feldman""",2026-01-31T14:20:29.530272
Danielle Fishel,Pasha Pashkov,34,6dgHTGDQzNU,Danielle Fishel’s One-Hit Wonders Night Cha Cha | Dancing with the Stars,Dancing With The Stars,254264,1776,78,2025-09-24T05:00:05Z,False,35,"""Danielle Fishel""",2026-01-31T14:20:30.058984
